ImdbID,Name,Runtime,ReleaseDate,OriginCountries,Languages,Genres,Rating,Plot
tt26659814,Auron Mein Kahan Dum Tha,02:30:00,2024-08-02,['India'],['Hindi'],"['Action', 'Crime', 'Drama', 'Romance']",7.0,"After 20 years in prison, a man reunites with his lost love and the truth behind his crimes is revealed."
tt32176689,My Hero Academia: You're Next,01:50:00,2024-10-11,['Japan'],['Japanese'],"['Anime', 'Superhero', 'Action', 'Animation', 'Sci-Fi']",7.0,"Deku, Bakugo, Todoroki and the rest of U.A. High Class 1-A must face off against Dark Might and the obscure crime organisation under his control, the Gollini Family."
tt26626445,Adios Amigo,02:36:00,2024-08-09,['India'],"['Malayalam', 'Tamil', 'Telugu', 'Kannada']","['Comedy', 'Drama']",5.9,"At a bustling bus stand, two men from contrasting social strata cross paths. One basks in affluence, the other grapples with life's challenges. Together, they embark on a journey laced with humor and unexpected adventures."
tt33034505,Pechi,01:50:00,2024-08-02,['India'],['Tamil'],['Fantasy'],5.6,Revolves around age-old practices such as black magic and witchcraft.
tt27736430,Daaru Na Peenda Hove,01:51:00,2024-08-02,"['India', 'Canada']",['Punjabi'],"['Comedy', 'Drama', 'Family']",9.2,A carefree bachelor's life is disrupted when he is thrust into the role of caregiver for a spirited young girl.
tt32864342,Jama,02:13:00,2024-08-02,['India'],['Tamil'],['Drama'],8.1,"A young Koothu artist, fighting to continue his fathers legacy of traditional folk art amidst rivals suppressions , torn between his love, mothers wishes, and his own creative path."
tt32206571,Lorry Chapter-1,03:03:00,2024-08-02,['India'],['Telugu'],"['Action', 'Crime', 'Thriller']",6.3,"Harshavardan, an ex-convict mechanic, is tasked to deliver a lorry with a valuable load to Mumbai. He gets entangled with the villainous Pratap, who wants to become CM through illegal means."
tt30790226,Viraaji,01:40:00,2024-08-02,['India'],['Telugu'],['Thriller'],8.8,"The story happens in Visakhapatnam. A group of four people (a film producer, a stand up comedian, a doctor and a pre wedding shoot photographer) goes to a place top attend performa sanmanam event of a celebrity astrologer."
tt33022424,Average Student Nani,02:18:00,2024-08-02,['India'],['Telugu'],['Action'],8.6,"The Movie is about a very normal guy NANI's four year College life, his Love, fights with Senior students, Family turbulence he navigates through. How the Senior SARA, Junior ANU and the College life transform him and impact his family forms the story."
tt15380500,Vasco Da Gama,02:05:00,2024-08-02,['India'],['Tamil'],"['Comedy', 'Thriller']",8.5,Future Only 100% Bad souls existed in earth
tt13926298,Nanban Oruvan Vantha Piragu,02:14:00,2024-09-13,['India'],['Tamil'],['Drama'],7.0,"Anand, in the travel back to his home to reunite with his friends , looks back at his life in 8 chapters, trying to find an answer to the question of ""What's happiness / Am I happy?"
tt30217930,Usha Parinayam,02:24:00,2024-08-02,['India'],['Telugu'],"['Action', 'Romance']",9.0,"It's basically a romcom. Feel good film, which will fill your heart with warmth. A very relevant love story in today's times."
tt31939390,Alanaati Ramachandrudu,02:34:00,2024-08-02,['India'],['Telugu'],['Drama'],8.8,"Siddhu an ambivert guy, loves Dharani an extrovert girl, but hesitates to express his love due to his perceived boredom. Unexpectedly, he uses a lie to express his love,will he make use of it and make his love life success?"
tt30110854,The Firing Squad,01:33:00,2024-08-01,['United States'],['English'],"['Adventure', 'Biography', 'Drama']",6.7,Based on the true story of three Christian prisoners who face execution in a third world country and how their joy in Christ results in a stunning conclusion.
tt27004149,Borderless Fog,01:50:00,2024-08-01,['Indonesia'],['Indonesian'],"['Bumbling Detective', 'Suspense Mystery', 'Crime', 'Drama', 'Mystery', 'Thriller']",5.2,A detective is forced to confront the ghosts of her past while investigating a mysterious serial murder case along the Indonesia-Malaysia border.
tt31711525,Shivam Bhaje,02:01:00,2024-08-01,['India'],['Telugu'],"['Crime', 'Drama']",7.8,"A humble loan agent finds himself caught up in a global conspiracy to cause devastation in India. An accident triggers visions of crime and a serial killer, compelling him to unravel a larger mystery and prevent an impending catastrophe."
tt1609486,Harold and the Purple Crayon,01:30:00,2024-08-02,['United States'],['English'],"['High-Concept Comedy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",5.6,"Inside of his book, adventurous Harold can make anything come to life simply by drawing it. After he grows up and draws himself off the book's pages and into the physical world, Harold finds he has a lot to learn about real life."
tt32394528,Hell Hole,01:32:00,2024-08-23,['United States'],"['English', 'Serbian', 'French', 'Slovenian']","['Dark Comedy', 'Monster Horror', 'Horror']",4.4,"Hell Hole hails from the filmmaking family behind Hellbender and centers on an American-led fracking crew that uncovers a living French soldier frozen in time from a Napoleonic campaign, whose body hosts a parasitic monster."
tt27328373,Level Cross,01:56:00,2024-07-26,['India'],['Malayalam'],['Drama'],6.8,"An estranged woman and an unruly man from different worlds meet at a surreal setup. Despite their differences, they discover unexpected similarities about life."
tt26233598,Raayan,02:25:00,2024-07-26,['India'],['Tamil'],"['Action', 'Drama']",6.5,"A series of unfortunate events lead Raayan, a simpleton to be dragged into the dreaded world of crime and manipulation."
tt11724920,Dead Sea,01:28:00,2024-07-29,['United States'],['English'],"['Crime', 'Thriller']",5.1,"Stranded in the open sea after a fatal accident, a young woman and her two friends are rescued by a fishing vessel's captain, unaware that the ship harbors a chilling secret."
tt31227221,Non Negotiable,01:27:00,2024-07-26,['Mexico'],['Spanish'],"['Action', 'Comedy', 'Thriller']",5.5,"Alan Binder is a skillful hostage negotiator, the best in Mexico, who will soon face the most crucial case of his career when the President and his lover are kidnapped. The kidnapper demands to negotiate only with him."
tt31115432,Bloody Ishq,02:18:00,2024-07-26,['India'],,['Horror'],3.0,"After a memory-erasing accident, Neha seeks refuge on a secluded Scottish island, unaware her husband conceals a terrifying secret that threatens their new life."
tt27880828,Raktaksha,01:58:00,2024-07-26,['India'],['Kannada'],"['Action', 'Crime', 'Mystery']",8.7,"Rohit is entangled in a series of murders involving women he knew, disturbing him. After a confrontation where he kills Shetty, Rohit is the suspect, unveiling surprising truths about the murders' origins and his own role in the mystery."
tt28629230,Operation Raavan,02:27:00,2024-07-26,['India'],['Telugu'],['Crime'],9.4,"A serial killer targets brides, while a magnate's son infiltrates a news channel, leading to a tense showdown between hunter and hunted."
tt32308382,Purushothamudu,,2024-07-26,['India'],['Telugu'],['Drama'],5.0,A base of true event.
tt32832440,Family Drama,02:30:00,2024-07-26,['India'],['Kannada'],[],5.7,"Dysfunctional family torn apart by selfishness and misguided schemes, each member pursuing their own agenda with disastrous consequences."
tt27426266,Gally Gang Stars,02:37:00,2024-07-26,['India'],['Telugu'],"['Action', 'Comedy', 'Crime']",9.0,Gandhi an orphan leads his life doing all wrong things accompanied by his childhood friend Quarter. Gold Reddy a well known rowdy of that village causes more trouble to both Gandhi. Gandhi avenge Gold Reddy.
tt6263850,Deadpool & Wolverine,02:08:00,2024-07-26,"['United States', 'United Kingdom', 'New Zealand', 'Canada']","['English', 'French', 'Spanish']","['Buddy Comedy', 'Dark Comedy', 'Raunchy Comedy', 'Satire', 'Superhero', 'Action', 'Adventure', 'Comedy', 'Sci-Fi']",7.8,"Deadpool is offered a place in the Marvel Cinematic Universe by the Time Variance Authority, but instead recruits a variant of Wolverine to save his universe from extinction."
tt14539318,The Beast Within,01:37:00,2024-07-26,['United Kingdom'],['English'],['Horror'],4.2,"After a series of strange events leads her to question her family's isolated life on a fortified compound deep in the English wilds, 10-year-old Willow follows her parents on one of their secret late-night treks to the heart of the forest."
tt26753003,Trap,01:45:00,2024-08-02,"['United States', 'Canada']",['English'],"['Psychological Thriller', 'Serial Killer', 'Crime', 'Horror', 'Mystery', 'Thriller']",5.9,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.
tt19862722,Find Me Falling,01:33:00,2024-07-19,['United States'],['English'],"['Comedy', 'Music', 'Romance']",6.3,"After a failed comeback album, rock star John Allman escapes to a dreamy Mediterranean island, only to discover that his new cliffside home has an unfortunate notoriety that attracts unwanted visitors and an old flame."
tt24517830,Bad Newz,02:22:00,2024-07-19,['India'],['Hindi'],"['Romantic Comedy', 'Comedy', 'Romance']",4.9,"A crazy laugh riot which will show the outcomes of two sophisticated Punjabi men and a Punjabi girl. One of the men has a one night stand with the girl and somehow, craziness happens when she is pregnant unexpectedly."
tt23752842,The Heist,,2024-07-19,"['India', 'United Kingdom', 'Mauritius']","['Hindi', 'English']","['Action', 'Comedy', 'Crime']",7.1,Ex-FATF agent Ananya meets a Master Con Artist Neel through the Dark Web. They form an unlikely team to conduct a heist to loot a billionaire fugitive of his ill-gotten money and disrupt his smuggling network.
tt31869446,Vishesham,02:16:00,2024-07-19,['India'],['Malayalam'],"['Comedy', 'Drama', 'Family']",6.8,Set in the background of the densely crowded city of Cochin. A city filled with the advertisements of fertility clinics. Flavoured with humour Vishesham conveys the story of today's world of fertility treatments.
tt31734707,Not Out,02:12:00,2024-07-19,['India'],['Kannada'],[],7.0,"Ajay (Prithvi Ajay), an ambulance driver, borrows Rs 10 lakh from Devaraj to buy an ambulance but the vehicle is stolen within three months by Devaraj's supporters. Ajay and his lover Sridevi (Rachana Inder), a nurse, want to go abroad to work but their documents are with Devaraj."
tt32566980,The Birthday Boy,01:58:00,2024-07-19,['Canada'],['Telugu'],"['Drama', 'Mystery', 'Thriller']",9.0,"Five childhood friends went abroad to pursue higher education. While celebrating one of their friend's birthday, an incident happens which turns their lives upside down. The whole story revolves around the incident. Based on a True Story."
tt28444513,Pekamedalu,,2024-07-19,['India'],['Telugu'],['Drama'],8.6,"Young married couple from heartlands face ideological divide. Varalaxmi, grounded homemaker values steady income. Laxman, jobless husband seeks shortcuts for entrepreneurial dreams."
tt32045279,Vidyarthi Vidyarthiniyare,02:15:00,2024-07-19,['India'],['Kannada'],['Drama'],8.3,How technological gadgets impact children on various ways.
tt27078110,Just a Minute,01:28:00,2024-07-19,['India'],['Telugu'],['Comedy'],8.7,"A young man struggles with a personal health problem, and goes out of his way looking for a cure and save his love life in this hilarious romantic drama. A movie with clean, situational comedy, light hearted drama and good music."
tt12930350,My Spy The Eternal City,01:52:00,2024-07-18,['United States'],['English'],"['Buddy Comedy', 'Spy', 'Action', 'Comedy']",5.6,"JJ, a veteran CIA agent, reunites with his protégé Sophie, in order to prevent a catastrophic nuclear scheme threatening Vatican City, which disrupts a high school choir trip to Italy."
tt30150917,Justice League: Crisis on Infinite Earths - Part Three,01:34:00,2024-07-16,['United States'],['English'],"['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']",6.0,"Trapped in a pocket universe, surviving Earths face annihilation by the Anti-Monitor. Time shatters, bringing past heroes to aid Justice League against the epitome of evil. Their sacrifice may lead to victory."
tt20202136,Descendants: The Rise of Red,01:31:00,2024-07-12,['United States'],['English'],"['Adventure Epic', 'Fantasy Epic', 'Quest', 'Superhero', 'Teen Adventure', 'Teen Fantasy', 'Action', 'Adventure', 'Family', 'Fantasy']",4.7,"Follows Red, daughter of the Queen of Hearts, and Chloe, daughter of Cinderella, as they team up to save Auradon by traveling back in time using the White Rabbit's pocket watch, to stop an event that would cause grave consequences."
tt23475174,Sarfira,02:35:00,2024-07-12,['India'],['Hindi'],['Drama'],7.3,"A man fights to make his dream of creating a low cost airline a reality, facing opposition from devious competitive airline owners who threaten his business and his passengers' safety."
tt9271850,The Inheritance,01:25:00,2024-07-12,['United States'],['English'],"['Horror', 'Thriller']",4.7,"A billionaire on the eve of his 75th birthday, invites his estranged children back home out of fear that tonight someone or something is going to kill him. He puts each of their inheritances on the line, to make sure they'll help."
tt28301898,Blame the Game,01:32:00,2024-07-12,['Germany'],['German'],"['Comedy', 'Thriller']",5.4,"A young man meets his new girlfriend's friends for the first time at their regular game night, putting him under pressure to make a good impression. But then suddenly, her ex shows up as well."
tt8066940,Indian 2,,2024-07-12,['India'],['Tamil'],"['Action', 'Drama', 'Thriller']",3.9,"Senapathy, an ex-freedom fighter turned vigilante who fights against corruption. Senapathy returns to the country to aid a young man who has been exposing corrupt politicians in the country through videos on the internet."
tt15181064,Kakuda,01:56:00,2024-07-12,['India'],['Hindi'],"['Comedy', 'Horror']",5.3,"This horror-comedy film follows a town trapped in time by a curse and 3 of its inhabitants face a ghost that makes them question superstition, tradition and love."
tt10484164,A Song from the Dark,01:45:00,2024-07-12,"['United Kingdom', 'Nigeria']",['English'],"['Drama', 'Fantasy', 'Mystery']",5.1,"After the mysterious death of her husband, a woman hires a reluctant spirit hunter to expel an evil spirit tormenting her family. Unknown to the spirit hunter, the family has a dark secret that they have sworn to keep hidden at all cost."
tt32080090,Sarangadhariya,02:30:00,2024-07-12,['India'],,['Action'],8.6,"Krishna's family deals with sons' unemployment, daughter's marriage prospects. A hidden secret emerges, challenging their unity. They navigate this crisis while reflecting societal issues."
tt14034294,Vanished Into the Night,01:32:00,2024-07-11,['Italy'],"['Italian', 'English']","['Drama', 'Thriller']",5.2,"A father, immersed in a difficult divorce process, embarks on a dangerous mission when his children disappear from their isolated country house."
tt28248897,Tyler Perry's Divorce in the Black,02:23:00,2024-07-11,['United States'],['English'],"['Drama', 'Thriller']",4.6,Ava's husband Dallas leaves her heartbroken as he abandons their marriage.
tt31514262,Wild Wild Punjab,01:49:00,2024-07-10,['India'],['Hindi'],"['Comedy', 'Romance']",6.2,"Khanna has had a breakup. He's upset, but he has friends like Arora, Jain and Honey paa'ji who encourage him to face this breakup head-on and move on. They embark on a trip across Punjab to help Khanna find the closure he desires."
tt20258220,Angels Fallen: Warriors of Peace,01:43:00,2024-07-09,"['United States', 'United Kingdom']",['English'],"['Action', 'Adventure', 'Fantasy', 'Horror', 'Thriller']",4.9,"When an Iraq War veteran receives a calling from a higher power, he embarks on a mission to stop a fallen angel from raising an army of the dead to take over the world."
tt12584954,Twisters,02:02:00,2024-07-19,['United States'],['English'],"['Disaster', 'Action', 'Adventure', 'Thriller']",6.6,"Kate Carter, a retired tornado-chaser and meteorologist, is persuaded to return to Oklahoma to work with a new team and new technologies."
tt29685033,Murder Company,01:26:00,2024-07-05,['United States'],['English'],"['Action', 'War']",3.6,"In the midst of the D-Day invasion, a group of US soldiers are given orders to smuggle a member of the French resistance behind enemy lines to assassinate a high-value Nazi target."
tt32494573,Aamhi Jarange,02:24:00,2024-07-05,['India'],['Marathi'],['Drama'],7.7,Depicts Manoj Jarange Patil's struggle to fight for Maratha reservation.
tt32740678,14,01:59:00,2024-07-05,['India'],['Telugu'],['Drama'],8.4,"Just before the election, the sudden death of the son of the chief minister and a girl ignites a media frenzy and public speculation. This clash of egos sparks a covert investigation by retired IAS officers."
tt22048412,MaXXXine,01:43:00,2024-07-05,"['United States', 'United Kingdom', 'New Zealand']",['English'],"['Serial Killer', 'Slasher Horror', 'Crime', 'Horror']",6.3,"In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. But as a mysterious killer stalks the starlets of Hollywood, a trail of blood threatens to reveal her sinister past."
tt28766949,Uranus 2324,02:10:00,2024-07-04,['Thailand'],['Thai'],"['Drama', 'Romance', 'Sci-Fi']",7.9,"Love is deeper than the ocean, and bigger than the universe."
tt21469794,Space Cadet,01:50:00,2024-07-04,['United States'],"['English', 'Russian']",['Comedy'],4.9,"Rex, a Florida party girl, turns out to be the only hope for the NASA space program after a fluke puts her in training with other candidates who may have better resumés, but don't have her smarts, heart, and moxie."
tt30467885,Goebbels and the FÃ¼hrer,02:15:00,2024-09-12,"['Germany', 'Slovakia']",['German'],"['Biography', 'Drama', 'History', 'War']",6.7,Nazi propaganda minister Joseph Goebbels is in charge of building public support for the Holocaust and for the war that Hitler is about to start.
tt1896747,Fly Me to the Moon,02:12:00,2024-07-12,"['United States', 'United Kingdom']",['English'],"['Romantic Comedy', 'Comedy', 'Romance']",6.6,"Marketing maven Kelly Jones wreaks havoc on NASA launch director Cole Davis's already difficult task. When the White House deems the mission too important to fail, the countdown truly begins."
tt31898445,Escape,01:34:00,2024-07-05,['South Korea'],['Korean'],"['Action', 'Adventure', 'Thriller']",6.4,Follows the struggles of a North Korean sergeant who is chased by a ruthless major after he defects.
tt10993078,Boneyard,01:36:00,2024-07-05,['United States'],['English'],"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",4.2,Inspired by the true events of a serial killer that may still be out there today.
tt16103372,Aham Reboot,01:31:00,2024-06-30,['India'],['Telugu'],['Thriller'],6.4,A down on his luck RJ gets an unexpected on air call from a woman claiming to be kidnapped
tt21051906,A Family Affair,01:51:00,2024-06-28,['United States'],['English'],"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",5.3,"A surprising romance kicks off comic consequences for a young woman, her mother, and her movie-star boss as they face the complications of love, sex, and identity."
tt16491560,A Sacrifice,01:34:00,2024-06-28,"['Germany', 'United States', 'United Kingdom', 'France']","['English', 'German']","['Drama', 'Horror', 'Mystery', 'Thriller']",4.8,"American social psychologist Ben Monroe investigates a local cult connected to a disturbing event, while his daughter becomes embroiled with a mysterious local boy."
tt32607174,Rautu Ka Raaz,01:54:00,2024-06-28,['India'],['Hindi'],"['Whodunnit', 'Crime', 'Drama', 'Mystery']",6.3,"After the mysterious death of a warden of Sevadham school, it is up to inspector Negi who suffers from PTSD to solve the high-profile investigation which leads him to disturbing facts."
tt11439124,Rule of Thirds,01:42:00,2024-06-28,['United States'],['English'],['Drama'],7.2,"Monte Ashcroft, photographer, meets Dakota Thompson, server, during desert shoot; instant connection despite her secret. Their profound bond forms crux of story."
tt9691290,Sharmajee Ki Beti,01:56:00,2024-06-28,['India'],['Hindi'],"['Comedy', 'Drama']",6.9,"Multi-generational ensemble about the modern, middle-class female experience and the lives of urban women, all with the common surname of Sharma."
tt21152264,Pizza Boy Rick,,2024-06-28,['United States'],['English'],['Thriller'],8.1,Rick's pizza delivery job takes a wild turn when he stumbles upon a dying man who tasks him to race across town before midnight to uncover a twisted game.
tt12735488,Kalki 2898 AD,,2024-06-27,['India'],['Telugu'],"['Action Epic', 'Desert Adventure', 'Dystopian Sci-Fi', 'Sci-Fi Epic', 'Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi', 'Thriller']",7.0,The future of those in the dystopian city of Kasi is altered when the destined arrival of Lord Vishnu's final avatar launches a war against darkness.
tt32598483,Goyo,01:46:00,2024-07-05,['Argentina'],['Spanish'],"['Comedy', 'Drama', 'Romance']",6.5,"A young autistic museum guide lives by a strict routine until he falls in love with his coworker and must confront a whirlwind of new, intense emotions."
tt29063558,Jatt & Juliet 3,02:15:00,2024-09-19,['India'],['Punjabi'],"['Comedy', 'Romance']",5.5,Two police officers from Punjab travel to London on a mission that proves more complicated than expected.
tt13433802,A Quiet Place: Day One,01:39:00,2024-06-28,"['United States', 'United Kingdom', 'Canada']","['American Sign Language', 'English']","['Alien Invasion', 'Monster Horror', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",6.3,A young woman named Sam finds herself trapped in New York City during the early stages of an invasion by alien creatures with ultra-sensitive hearing.
tt31078761,Drawing Closer,01:58:00,2024-06-27,['Japan'],['Japanese'],"['Drama', 'Romance']",7.6,"With only a year left to live, 17-year-old Akito finds new meaning in life by bringing joy to a terminally ill girl who has just six months remaining."
tt31306866,I Heart Robots,01:16:00,2024-08-11,['United States'],['English'],"['Action', 'Adventure']",4.7,"Years after a robot apocalypse, Terra ventures away from her secluded compound to take her lovable robot companion West to save what's left of a dying world."
tt32765621,Sipahi,01:02:00,2024-06-25,['India'],['Hindi'],['Drama'],8.0,"Agent Korkut Ali Türkoglu, trained by the National Intelligence Organization, uncovers crucial information about plans concerning Turkey."
tt31556612,We Will Dance Again,01:30:00,2024-06-25,"['United States', 'United Kingdom', 'Israel']","['Hebrew', 'English']",['Documentary'],7.7,"A minute-by-minute retelling of the Supernova Music Festival Massacre, which took place on October 7th."
tt32644677,Sandeham,01:59:00,2024-06-22,['India'],['Telugu'],['Drama'],8.9,A newlywed couple gets into trouble when the husband discovers that his wife still has feelings for her ex-boyfriend. What will the consequences of this love triangle be? To what extent will he go to win his wife's love forever?
tt5834874,Trigger Warning,01:46:00,2024-06-21,['United States'],"['English', 'Spanish', 'Arabic']","['One-Person Army Action', 'Action', 'Crime', 'Thriller']",4.6,"A special forces commando returns to her hometown after her father's sudden death, only to run afoul of a violent gang when she starts asking questions."
tt22767628,Blackwater Lane,01:48:00,2024-06-21,['United Kingdom'],['English'],"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",4.5,Late one night a woman drives by a stranded motorist who is later revealed to have been murdered. After a series of terrifying events the woman believes she is the killer's next victim.
tt31624258,Hijack 1971,01:40:00,2024-06-21,['South Korea'],['Korean'],"['Action', 'Crime', 'Thriller']",6.8,The movie depics the story of people fighting for their lives in an extreme situation when a passenger plane is hijacked in the airspace of Korea in 1971.
tt31914240,Trisha on the Rocks,02:52:00,2024-06-21,['India'],['Gujarati'],"['Comedy', 'Romance']",5.3,One fine night Trisha meets Vishal at a party. This meeting starts a super fun havoc with the cutest romance in their lives.
tt28620587,I Am: Celine Dion,01:43:00,2024-06-25,"['Canada', 'United States']","['English', 'French']","['Biography', 'Documentary', 'Music']",7.8,"A raw and honest behind-the-scenes look at the iconic superstar's struggle with Stiff Person Syndrome, a life-altering illness."
tt32537777,Ullozhukku,02:03:00,2024-06-21,['India'],['Malayalam'],['Drama'],7.6,"A family's attempt to bury a loved one is thwarted by floodwaters, forcing them to confront long-buried secrets and lies that threaten their unity."
tt20854856,Ishq Vishk Rebound,01:46:00,2024-06-21,['India'],['Hindi'],"['Comedy', 'Drama']",6.3,"Follows the lives of four young people who become enmeshed in a web of friendship, love, and self-discovery."
tt32178794,Nindha,02:02:00,2024-06-21,['India'],['Telugu'],['Thriller'],8.1,Follows six murder case suspects who get kidnapped and an officer's quest to find the truth.
tt26445683,Nadanna Sambhavam,,2024-06-21,['India'],['Malayalam'],"['Drama', 'Family', 'Thriller']",5.8,A group of family and friends in a residential association experience a major shift upon the arrival of a peculiar new tenant.
tt32505165,Prabuthwa Junior Kalashala,02:11:00,2024-06-21,['India'],['Telugu'],['Romance'],9.1,"Vasu, a boy hailing from a humble village and belonging to a lower-middle-class family, emerges as the top student in his college. However, everything changes when he notices the name ""Kumari"" written on the college walls."
tt28020734,Rail,02:07:00,2024-06-21,['India'],['Tamil'],['Drama'],7.1,"In a rapidly urbanizing village, Muthiah, an electrician and habitual drinker, struggles with his marriage and work. His hatred for North Indian workers leads to conflict with his neighbor, Sunil."
tt30779704,Honeymoon Express,01:58:00,2024-06-21,['India'],['Telugu'],"['Comedy', 'Romance']",8.5,"A futuristic romantic comedy about today's love, marriage and divorce issues. A humorous and satirical narrative with surrealist twists and nail biting suspense."
tt32134802,Seetha Kalyana Vaibhogame,02:26:00,2024-06-21,['India'],['Telugu'],['Action'],8.8,
tt31702853,Jahangir National University,02:30:00,2024-06-21,['India'],['Hindi'],['Drama'],5.6,"Sourabh, a JNU student, opposes anti-national left-wing activities. Guided by Akhilesh Pathak, he finds his partner Richa. Facing challenges from the left, Sourabh and the right-wing gain prominence when he wins a pivotal JNU election."
tt32614683,Anthima Theerpu,02:13:00,2024-06-21,['India'],['Telugu'],"['Action', 'Drama', 'Thriller']",8.1,"Durga deeply attached to her family, who searches relentlessly after they go missing. she finds support from Surya, a media figure, and DCP Bose. The film portrays her struggle against systemic flaws in today's society."
tt32598986,Padmavyuham Lo Chakradhari,01:50:00,2024-06-21,['India'],['Telugu'],['Family'],8.0,Explores the daily lives of people living in the Rayalseema region
tt32727888,Itlu Mee Cinema,02:02:00,2024-06-21,['India'],['Telugu'],['Drama'],8.1,"In ""Itlu mee cinema,"" we follow the journey of Ram (Abhiram), a talented software engineer with a burning passion for filmmaking. Driven by his love for movies, Ram takes a bold leap, leaving behind his stable job to pursue his dream of becoming a director. Alongside him are three close friends: Pawan, Manohar, and Krishna, each with their own aspirations within the f... Read all"
tt3083016,Beverly Hills Cop: Axel F,01:58:00,2024-07-03,['United States'],"['English', 'Spanish']","['Buddy Comedy', 'Action', 'Comedy', 'Crime', 'Thriller']",6.5,Axel Foley returns to Beverly Hills after his daughter's life is threatened for a family reunion that includes old pals John Taggart and Billy Rosewood to uncover a conspiracy.
tt32260498,GHOST: Rite Here Rite Now,02:25:00,2024-06-20,['United States'],['English'],['Music'],8.6,Combining live performance from Ghost's sold-out Kia Forum shows in LA with a narrative story that picks up plot threads from the band's long-running webisode series.
tt32245043,Inheritance,01:34:00,2024-06-19,['Poland'],['Polish'],"['Whodunnit', 'Comedy', 'Drama', 'Mystery']",5.1,"After the death of eccentric inventor Jan Peszek, a family gathers to inherit his fortune. Unexpectedly, he prepares a last game to test their reconciliation and teamwork."
tt30415138,Toofan,02:25:00,2024-06-17,['Bangladesh'],['Bengali'],"['Action', 'Crime']",7.1,Follows a born killer who rises to power and becomes the biggest toofan
tt7510222,Despicable Me 4,01:34:00,2024-07-03,['United States'],['English'],"['Computer Animation', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Sci-Fi']",6.2,"Gru, Lucy, Margo, Edith, and Agnes welcome a new member to the family, Gru Jr., who is intent on tormenting his dad. Gru faces a new nemesis in Maxime Le Mal and his girlfriend Valentina, and the family is forced to go on the run."
tt23146644,Latency,01:34:00,2024-06-14,"['United States', 'Thailand']",['English'],"['Action', 'Horror', 'Thriller']",4.1,"When Hana, a professional gamer who suffers from acute agoraphobia, receives new equipment that enhances her game, she begins to wonder if it is reading her mind - or controlling it."
tt4501268,Maharaj,02:11:00,2024-06-21,['India'],['Hindi'],"['Docudrama', 'Legal Drama', 'Legal Thriller', 'Period Drama', 'Biography', 'Crime', 'Drama', 'History', 'Thriller']",6.5,"Based on a real-life historic court case, a bold journalist questions a revered leader's immoral behavior."
tt27470893,Chandu Champion,02:22:00,2024-06-14,['India'],['Hindi'],"['Docudrama', 'Water Sport', 'Action', 'Biography', 'Drama', 'History', 'Sport', 'War']",7.9,A man who faced one adversary after another with an undying spirit. His unwavering zeal and never give up attitude led to India's first individual gold medal in any form of the Olympics.
tt9471678,Ultraman: Rising,01:57:00,2024-06-14,"['Japan', 'United States']","['English', 'Japanese']","['Action Epic', 'Computer Animation', 'Kaiju', 'Superhero', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",6.9,"Ken Sato is a superstar baseball player who returns to Japan to become the latest hero to carry the mantle of Ultraman. However, he is compelled to raise a newborn kaiju monster, the offspring of his greatest enemy, as his own child."
tt27726727,Harom Hara,02:34:00,2024-06-14,['India'],['Telugu'],"['Action', 'Crime', 'Drama']",7.8,"Man loses job, faces financial ruin. Desperate, he enters illegal arms trade, eventually becoming South India's most notorious arms lord as his involvement deepens."
tt27051027,Love Li,02:48:00,2024-06-14,['India'],['Kannada'],"['Drama', 'Romance']",7.8,Follows an Orphan who later becomes a gangster when he grows up
tt32106143,Love Mocktail 2,02:20:00,2024-06-14,['India'],['Telugu'],"['Drama', 'Romance']",8.9,A sequel to Love Mocktail. Revolves around Aadi after the demise of his wife Nidhi. How does he move on from such a loss?
tt26885613,Hamare Baarah,02:28:00,2024-06-21,['India'],['Hindi'],['Drama'],7.5,"A woman takes her father to court to allow her mother, who is in the midst of a risky pregnancy, the right to terminate the pregnancy in order to save her life."
tt31465592,Indrani: Epic-1 Dharam vs Karam,02:37:00,2024-06-14,['India'],['Telugu'],"['Action', 'Comedy', 'Drama', 'Sci-Fi']",7.7,"In 2122 AD when world faces an imminent problem from a rogue nation, Indrani working for Indian Super Force (ISF) has to travel in time to past to find the solution for it. Story revolves around the emotional journey of Indrani."
tt27330732,Luv Ki Arrange Marriage,02:15:00,2024-06-14,['India'],,"['Comedy', 'Family']",4.1,Luv is in love with Ishika and wants to ask for her hand in marriage. A laughter riot follows when his widowed father falls in love with Ishika's mother. Which couple has a more successful love story?
