ImdbID,Name,Directors,OriginCountries,Languages,Genres,Rating
tt22099068,Code Name: Tiranga, Ribhu Dasgupta , India , Hindi , Action Drama Thriller ,3.3
tt22806134,The Phenomenon, Duncan McMath ," Spain, Brazil "," Spanish, English, Portuguese ", Biography Documentary Sport ,7.6
tt10833378,Beyond the Neon, Larry A. McLean , United States , English , True Crime Crime Mystery Thriller ,5.9
tt11720440,Carry on Jatta 3, Smeep Kang , India , Punjabi , Comedy Drama Romance ,6.0
tt28520479,Konchem Hatke, Avinash Kumar G , India , Telugu , Comedy Drama ,9.1
tt13389730,Simone: Woman of the Century, Olivier Dahan , France ," French, Hebrew, German ", Docudrama Political Drama Biography Drama History ,6.8
tt28228231,Priyotoma, Himel Ashraf , Bangladesh , Bengali , Action Drama Romance ,5.6
tt24478470,City Hunter, Yûichi Satô , Japan , Japanese , Gun Fu Action Comedy Crime Mystery Romance ,6.3
tt9098938,Sharmaji Namkeen, Hitesh Bhatia , India , Hindi , Comedy Drama Family ,7.5
tt32226697,Screams Before Silence, Anat Stalinsky ," United States, Israel "," English, Hebrew ", Documentary ,6.2
tt11535358,Family Camp, Brian Cates , United States , English , Comedy Family ,4.8
tt15479902,Trust No One: The Hunt for the Crypto King, Luke Sewell , United Kingdom , English , Crime Documentary ,6.3
tt21142926,Vichitram, Achu Vijayan , India , Malayalam , Drama Horror Thriller ,6.0
tt13117446,Dragon Knight, Lawrie Brewster , United Kingdom , English , Fantasy ,3.3
tt14779470,BFH (Boyfriend for Hire), Kambhampati Santosh , India , Telugu , Comedy Romance ,5.3
tt28218009,Surongo, Raihan Rafi , Bangladesh , Bengali , Crime Drama Mystery Romance Thriller ,6.8
tt15019036,"Where the Devil Can't Go, He Sends a Woman", Heathcliff Janusz Iwanowski , Poland , Polish , Comedy Drama ,4.7
tt19319352,Mayhem!, Xavier Gens , France ," English, Thai, French ", Action Thriller ,6.3
tt12412888,Sonic the Hedgehog 2, Jeff Fowler ," United States, Japan, United Kingdom "," English, Russian, French, Latin, Hawaiian, Greek ", Animal Adventure Globetrotting Adventure Superhero Supernatural Fantasy Action Adventure Comedy Family Fantasy Sci-Fi ,6.5
tt31434046,Don't Open the Door," Alexandros Karpas, Sakis Karpas ", Greece , Greek , Horror ,6.6
tt13610562,The Bubble, Judd Apatow , United States , English , Comedy ,4.7
tt11281220,Intoxicated by Love, Hasan Fathi , Iran , Persian , Drama History Romance ,8.4
tt30150907,Justice League: Crisis on Infinite Earths - Part Two, Jeff Wamester , United States , English , Superhero Action Adventure Animation Fantasy Sci-Fi ,5.5
tt23137904,Rebel Moon - Part Two: The Scargiver, Zack Snyder , United States , English , Action Epic Adventure Epic Epic Fantasy Epic Gun Fu Sci-Fi Epic Space Sci-Fi Action Adventure Drama ,5.3
tt20251896,Kahani Rubberband Ki, Sarika Sanjot , India , Hindi , Comedy Drama Family ,5.3
tt16227342,Mr. & Mrs. Mahi, Sharan Sharma , India , Hindi , Drama Sport ,5.9
tt7947604,In from the Side, Matt Carter , United Kingdom , English , Drama Romance Sport ,6.7
tt28671146,Blue Lock: Episode Nagi, Shunsuke Ishikawa , Japan , Japanese , Anime Shōnen Soccer Animation Drama Sport Thriller ,6.5
tt20242416,Maamannan, Mari Selvaraj , India ," Tamil, Telugu, Kannada, Malayalam ", Action Epic Political Drama Action Drama Thriller ,6.7
tt15576290,Do Aur Do Pyaar, Shirsha Guha Thakurta , India , Hindi , Comedy Drama Romance ,6.9
tt27906298,Eldorado: Everything the Nazis Hate," Benjamin Cantu, Matt Lambert ", Germany ," German, English ", Documentary Drama History ,7.5
tt21386494,Love You Loktantra," Abhay Nihalani, Abhay Nihalani, Prasanta Sahoo ", India , Hindi , Drama ,6.6
tt14398312,"LSD 2: Love, Sex Aur Dhokha 2", Dibakar Banerjee , India , Hindi , Comedy Crime Drama Romance ,3.8
tt30783769,Kaam Chalu Hai, Palaash Muchhal , India , Hindi , Drama ,7.2
tt14060232,Infinite Storm," Malgorzata Szumowska, Michal Englert "," United Kingdom, Poland, Australia, United States, Slovenia ", English , Tragedy Drama Thriller ,5.3
tt15427934,O2," Raghav, Prashanth Raj ", India , Kannada , Romance Thriller ,7.0
tt29866163,Tenant, Y. Yugandhar , India , Telugu , Thriller ,4.4
tt26699538,Samajavaragamana, Ram Abbaraju , India , Telugu , Comedy Drama Family ,7.4
tt15509266,Spy, Garry Bh , India , Telugu , Action Thriller ,4.7
tt15354110,Varaal, Kannan Thamarakkulam , India , Malayalam , Thriller ,4.7
tt13405778,Insidious: The Red Door, Patrick Wilson ," United States, Canada ", English , Supernatural Horror Suspense Mystery Horror Mystery Thriller ,5.5
tt11157934,Modi Ji Ki Beti, Eddy Singh , India , Hindi , Comedy Drama ,6.6
tt18269838,Olivia Rodrigo: driving home 2 u (a SOUR film), Stacey Lee , United States , English , Music Documentary Biography Documentary Music ,7.2
tt32161562,Ikinci Raunt," Burak Aksoy, Altug Gultan ", Turkey ,unknown, Documentary ,7.3
tt21391242,Confidential Informant, Michael Oblowitz , United States , English , Action Crime Drama Thriller ,3.8
tt17074358,Neetho, Balu Sharma , India , Telugu , Drama Romance ,7.3
tt2184390,So Cold the River, Paul Shoulberg , United States , English , Drama Horror Mystery Thriller ,4.2
tt14325028,Box: Metaphor, Kevin Khachan , Australia , English , Dystopian Sci-Fi Sci-Fi Thriller ,3.2
tt21308888,Paradise, Boris Kunz , Germany ," German, English ", Cyber Thriller Dystopian Sci-Fi Action Sci-Fi Thriller ,6.3
tt31646879,Theppa Samudram, Sateesh Rapolu , India , Telugu , Crime ,7.5
tt17595094,In the Fire, Conor Allyn ," Italy, United States ", English , Horror Thriller ,2.9
tt19712142,Na venta paduthunna chinnadevadamma, VandelaVenkat , India , Telugu , Action Drama Romance ,7.8
tt21245882,Through My Window: Across the Sea, Marçal Forés , Spain , Spanish , Feel-Good Romance Teen Comedy Teen Drama Teen Romance Comedy Drama Romance ,5.1
tt14118046,Dancing on Glass, Jota Linares , Spain , Spanish , Psychological Drama Drama Thriller ,5.7
tt15466426,Everybody Hates Johan, Hallvar Witzø , Norway , Norwegian , Dark Comedy Comedy ,6.8
tt27695005,River, Junta Yamaguchi , Japan , Japanese , Comedy Fantasy Sci-Fi ,6.9
tt32086252,Paarijathaparvam, Kambhampati Santosh , India , Telugu , Comedy Crime ,7.6
tt12794338,Achcham Madam Naanam Payirppu, Raja Ramamurthy , India , Tamil , Comedy Drama ,4.1
tt6195756,Wonderwell, Vlad Marsavin ," Italy, United States ", English , Drama Family Fantasy ,6.1
tt8178634,RRR, S.S. Rajamouli , India , Telugu , Action Epic Adventure Epic Epic Period Drama Action Adventure Drama ,7.8
tt16970906,Sheroes, Jordan Gertner ," United States, United Kingdom ", English , Action Adventure Comedy Crime ,3.3
tt11198810,She Said, Maria Schrader ," United States, Japan "," English, Hebrew, Cantonese ", Docudrama Drama History ,7.3
tt12390572,The Twin, Taneli Mustonen , Finland , English , Psychological Horror Drama Horror Mystery Thriller ,5.1
tt4139928,The Legend of Maula Jatt, Bilal Lashari , Pakistan ," Punjabi, Urdu, English ", Action Drama Fantasy History Thriller ,8.6
tt31493275,Market Mahalakshmi, VS Mukkhesh , India , Telugu , Comedy Romance ,4.4
tt21257152,Make Me Believe," Evren Karabiyik, Murat Saraçoglu ", Turkey , Turkish , Feel-Good Romance Romantic Epic Comedy Romance ,5.7
tt17595262,The Last Client, Anders Rønnow Klarlund , Denmark ," Danish, Swedish ", Crime Drama Mystery Thriller ,6.4
tt16427718,All Hail, Marcos Carnevale , Argentina , Spanish , Psychological Drama Comedy Drama ,5.6
tt28495028,Naalkane Aayama, Gowtham R , India , Kannada , Horror ,4.9
tt5108870,Morbius, Daniel Espinosa , United States ," English, Spanish, Russian ", Superhero Vampire Horror Action Adventure Horror Sci-Fi Thriller ,5.1
tt16426418,Challengers, Luca Guadagnino ," United States, Italy "," English, Romanian ", Psychological Drama Steamy Romance Comedy Drama Romance Sport ,7.1
tt27080643,Asvins, Tarun Teja Mallareddy , India ," Tamil, Telugu, Kannada, Malayalam ", Horror Thriller ,4.8
tt29793197,A House on Fire, Dani de la Orden , Spain ," Catalan, Spanish, Italian ", Comedy Drama ,7.4
tt8514848,Summit Fever, Julian Gilbey , United Kingdom , English , Drama ,5.3
tt25403492,1920: Horrors of the Heart, Krishna Bhatt , India , Hindi , Drama Horror ,2.8
tt22436062,Dhoomam, Pawan Kumar , India , Malayalam , Action Drama Thriller ,5.7
tt4959750,1992, Ariel Vromen , United States , English , Action Drama Thriller ,5.7
tt20256556,The Greatest Lie Ever Sold: George Floyd and the Rise of BLM, Candace Owens , United States , English , Documentary ,7.0
tt14845950,Altrimenti ci arrabbiamo, Younuts , Italy , Italian , Action Comedy ,3.3
tt17202326,Matriarch, Ben Steiner , United States , English , Supernatural Horror Horror ,4.6
tt16280912,Humane, Caitlin Cronenberg , Canada , English , Horror Thriller ,5.5
tt28500558,Silence 2: The Night Owl Bar Shootout, Aban Bharucha Deohans , India , Hindi , Crime Drama Thriller ,6.2
tt26733340,Thandatti, Ram Sangaiah , India ," Tamil, Kannada, Telugu, Malayalam ", Comedy Thriller ,6.7
tt10580188,Guardians of Time, Stephen Shimek , United States , English , Adventure Epic Action Adventure ,3.6
tt9070824,Deep Hatred," Daniela Carvalho, Ale McHaddo ", Brazil , English , Horror ,4.4
tt26685759,Bheemadevarapally Branchi, Ramesh Cheppala , India , Telugu , Family ,7.4
tt31723041,Jimmy Carr: Natural Born Killer," Jimmy Carr, Brian Klein ", United Kingdom , English , Stand-Up Comedy Documentary ,6.7
tt15567974,Manucharitra, Bharath Pedagani , India , Telugu , Drama Romance ,6.0
tt14898794,In Good Hands, Ketche , Turkey , Turkish , Comedy Drama Romance ,5.7
tt22091698,Someone Borrowed," ""Cris DAmato"" ", Brazil , Portuguese , High-Concept Comedy Comedy Romance ,5.7
tt17196124,Grimcutty, John Ross , United States , English , Monster Horror Drama Horror Mystery Thriller ,4.3
tt1777606,Rosaline, Karen Maine , United States , English , High-Concept Comedy Comedy Romance ,6.5
tt32126803,August, Zhehan Zhang , China ,unknown, Documentary ,8.5
tt21438352,Is That Black Enough for You?!?, Elvis Mitchell , United States , English , Documentary History ,7.3
tt5177120,The Ministry of Ungentlemanly Warfare, Guy Ritchie ," United States, United Kingdom, Turkey ", English , War Epic Action Comedy War ,6.8
tt27881338,Regina," ""Domin DSilva"" ", India , Tamil , Crime Thriller ,6.1
tt15734582,Irati, Paul Urkijo Alijo ," Spain, France ", Basque , Action Adventure Drama Fantasy History ,6.2
tt13182834,Confession, Jong-seok Yoon , South Korea , Korean , Whodunnit Crime Mystery Thriller ,6.6
tt15338966,Reunion, Chris Nelson , United States , English , Comedy Mystery ,5.6
tt27442069,Aggrasena, Murugesh Kanappa , India , Kannada , Drama ,8.0
tt12851130,The Knocking," Joonas Pajunen, Max Seeck "," Finland, Estonia "," Finnish, Swedish ", Crime Drama Horror ,5.1
tt14628220,Forty Winks, William Atticus Parker , United States , English , Comedy Crime Drama Mystery ,4.3
tt20221690,Woody Woodpecker Goes to Camp, Jonathan A. Rosenbaum ," United States, Bulgaria, Australia, Zambia ", English , Animal Adventure Slapstick Adventure Animation Comedy Family Fantasy ,4.5
tt27109885,Bhari Taraganam, Sekhar Muthyala , India , Telugu , Comedy Drama ,7.3
tt15502648,El Test, Dani de la Orden , Spain , Spanish , Comedy ,5.9
tt21477618,Mortal Kombat Legends: Snow Blind, Rick Morales ," United States, Canada, South Korea, Australia ", English , Adult Animation Martial Arts Superhero Action Adventure Animation Drama Fantasy ,6.7
tt26658272,Amar Singh Chamkila, Imtiaz Ali , India ," Punjabi, Hindi ", Docudrama Political Drama Biography Drama Music Romance ,7.8
tt18968540,Incantation, Kevin Ko , Taiwan , Mandarin , Found Footage Horror Supernatural Horror Horror Mystery ,6.2
tt13365876,Pinball: The Man Who Saved the Game," Austin Bragg, Meredith Bragg ", United States ,unknown, Biography Comedy Drama ,7.0
tt13235822,Umma, Iris K. Shim ," United States, Hong Kong "," English, Korean ", Drama Horror Mystery ,4.7
tt28075450,Kutra, Siripuram Rajesh , India , Telugu , Crime Horror Mystery ,7.1
tt22399738,Sweet Dreams, Lije Sarki , United States , English , Comedy Drama Sport ,5.4
tt21955196,Stolen, Elle Márjá Eira , Sweden ," Swedish, Saami ", Drama Thriller ,5.7
tt9288748,My Father's Dragon, Nora Twomey ," Ireland, United States ", English , Adventure Animation Comedy Drama Family Fantasy ,6.5
tt15033192,Windfall, Charlie McDowell , United States , English , Psychological Drama Psychological Thriller Crime Drama Thriller ,5.7
tt31986077,Mercy Killing, Venkat Ramana Surapalli , India , Telugu , Action Drama Romance ,8.7
tt8010064,Bunker, Adrian Langley , United States , English , Horror Mystery Thriller War ,4.0
tt17074480,Karna, Kaladhar Kokkonda , India , Telugu , Crime ,7.9
tt32081990,Roudhra Rupaya, Palik Srinu , India ,unknown, Action ,8.0
tt21439528,The Volcano: Rescue from Whakaari, Rory Kennedy , United States , English , Documentary ,7.4
tt27304026,Damaged, Terry McDonough ," United States, United Kingdom ", English , Action Crime Drama Mystery Thriller ,4.6
tt14668630,"Lyle, Lyle, Crocodile"," Josh Gordon, Will Speck "," United States, United Kingdom, Italy ", English , Animal Adventure Pop Musical Supernatural Fantasy Adventure Comedy Family Fantasy Musical ,6.1
tt31499750,Lowlifes," Tesh Guttikonda, Mitch Oliver ", Canada , English , Slasher Horror Horror ,6.2
tt26660021,Aavesham, Jithu Madhavan , India , Malayalam , Action Comedy ,7.8
tt10398318,The Nan Movie, Josie Rourke , United Kingdom , English , Road Trip Adventure Comedy ,4.8
tt28260452,Jagrattha Bidda, Krishna Mohan B , India , Telugu , Drama ,6.7
tt27004148,Grave Torture, Joko Anwar , Indonesia , Indonesian , Body Horror Psychological Drama Psychological Horror Drama Horror Thriller ,6.3
tt14112080,Tethered, Daniel Robinette , United States , English , Drama Horror Mystery Thriller ,4.7
tt7599146,Sound of Freedom, Alejandro Monteverde ," Mexico, United States "," English, Spanish ", Docudrama True Crime Biography Crime Drama History Thriller ,7.6
tt28364355,Varshangalkku Shesham, Vineeth Sreenivasan , India , Malayalam , Comedy Drama ,6.6
tt15558152,The Visitor, Justin P. Lange , United States , English , Drama Horror Mystery Thriller ,4.3
tt14270702,God Is a Bullet, Nick Cassavetes , United States , English , Action Crime Horror Thriller ,5.7
tt24244300,DeAr, Anand Ravichandran , India , Tamil , Drama Family Romance ,5.1
tt10643926,The Storied Life of A.J. Fikry, Hans Canosa , United States , English , Quirky Comedy Comedy Drama ,6.6
tt30400822,Rajkumar, Himel Ashraf , Bangladesh , Bengali , Drama Family Romance ,7.3
tt15891396,Tiku Weds Sheru, Sai Kabir , India , Hindi , Satire Comedy Drama Romance ,3.4
tt19886242,Rorschach, Nissam Basheer , India , Malayalam , Action Mystery Thriller ,6.9
tt10699086,Bachchhan Paandey, Farhad Samji , India , Hindi , Dark Comedy Action Comedy Crime Drama ,5.0
tt27534328,The Childe, Park Hoon-jung , South Korea ," Korean, English, Tagalog ", Action Drama Thriller ,6.8
tt7147158,MK Ultra, Joseph Sorrentino , United States , English , Thriller ,5.0
tt13635702,The Inhabitant, Jerren Lauder , United States , English , Slasher Horror Horror Thriller ,4.4
tt26674627,Biohazard: Death Island, Eiichirô Hasumi ," Japan, United States "," Japanese, English ", Zombie Horror Action Animation Horror ,5.7
tt14438964,Goodbye, Vikas Bahl , India , Hindi , Comedy Drama Family ,6.7
tt28155718,That Peter Crouch Film, Benjamin Hirsch , United Kingdom , English , Biography Documentary Sport ,7.1
tt30798502,Sriranga Neethulu, Praveen Kumar VSS , India , Telugu , Drama ,7.1
tt21745356,Mirciulica, Cristian Ilisuan , Romania , Romanian , Comedy ,6.0
tt15670222,The Flood, Brandon Slagle , United States , English , Monster Horror Action Horror Thriller ,3.2
tt13660916,Code Name Emperor, Jorge Coira ," Spain, France "," Spanish, English ", Drama Thriller ,5.8
tt14774434,Twenty One Grams, Bibin Krishna , India , Malayalam , Mystery Thriller ,6.9
tt12595378,In the Heart of the Machine, Martin Makariev , Bulgaria , Bulgarian , Drama Thriller ,7.3
tt15361028,Jalsa, Suresh Triveni , India , Hindi , Drama Thriller ,6.6
tt21837726,The Redeem Team, Jon Weinbach , United States , English , Basketball Sports Documentary Documentary History Sport ,7.4
tt28755837,Jai Ganesh, Ranjith Sankar , India , Malayalam , Drama ,5.9
tt14636186,The Venture Bros.: Radiant Is the Blood of the Baboon Heart, Christopher McCulloch , United States , English , Animation ,7.9
tt15575356,Too Old for Fairy Tales, Kristoffer Rus , Poland , Polish , Comedy Family ,6.2
tt9603212,Mission: Impossible - Dead Reckoning Part One, Christopher McQuarrie , United States ," English, French, Italian, Russian ", Action Epic Adventure Epic Spy Action Adventure Thriller ,7.7
tt11866940,Oruthee, V.K. Prakash , India , Malayalam , Drama Family Thriller ,7.3
tt20865078,One and Only, Da Peng , China , Mandarin , Comedy Drama Sport ,6.8
tt22868844,Black Clover: Sword of the Wizard King, Ayataka Tanemura , Japan ," Spanish, English, Portuguese, Italian, Polish, Japanese ", Adventure Epic Anime Action Adventure Animation Fantasy Sci-Fi ,7.4
tt21440238,Ini Utharam, Sudeesh Ramachandran , India , Malayalam , Thriller ,6.3
tt28678362,Romeo, Vinayak Vaithiyanathan , India ," Tamil, Telugu ", Drama Romance ,6.1
tt12915716,Adipurush, Om Raut , India ," Telugu, Hindi ", Action Epic Epic Fantasy Epic Action Adventure Drama Fantasy ,2.7
tt12844586,Sanctioning Evil, Ante Novakovic , United States , English , Action ,5.1
tt21261712,Back to Black, Sam Taylor-Johnson ," United Kingdom, France, United States ", English , Docudrama Biography Drama Music ,6.3
tt11826240,Lalitham Sundharam, Madhu Warrier , India ," Malayalam, Telugu ", Comedy Drama Family ,6.1
tt18559720,The OctoGames, Aaron Mirtes , United States , English , Action Horror Sci-Fi ,3.3
tt10869778,Maidaan, Amit Ravindernath Sharma , India , Hindi , Docudrama Period Drama Soccer Biography Drama History Sport ,8.0
tt31747163,What Jennifer Did, Jenny Popplewell , United Kingdom , English , Crime Documentary True Crime Crime Documentary ,6.1
tt20198716,"Love, Divided", Patricia Font , Spain , Spanish , Comedy Romance ,5.9
tt12208980,Greatest Days, Coky Giedroyc , United Kingdom ," English, Greek, Italian ", Comedy Drama Music Musical ,5.7
tt26434746,First Shift, Uwe Boll , United States , English , Crime Drama ,4.2
tt27930156,I Love You, Nikhil Mahajan , India , Hindi , Drama Romance Thriller ,5.4
tt15509662,Nallamala, Ravi Charan , India , Telugu , Action Drama History ,7.8
tt4974812,Cryptid, Brad Rego , United States , English , Horror Thriller ,4.7
tt31579728,SUGA: Agust D Tour 'D-DAY' the Movie, Park Jun-soo , South Korea , Korean , Concert Documentary Music ,8.0
tt16794528,Love You Too, Yogee Qumaar , India , Telugu , Drama Romance ,7.4
tt22311492,Nazar Andaaz, Vikrant Deshmukh , India , Hindi , Comedy Drama ,7.2
tt15671028,No Hard Feelings, Gene Stupnitsky , United States , English , Raunchy Comedy Romantic Comedy Teen Comedy Teen Romance Comedy Romance ,6.4
tt29277833,Geethanjali Malli Vachindi, Shiva Thurlapati , India , Telugu , Comedy Horror ,4.9
tt27155038,Ruby Gillman: Teenage Kraken," Kirk DeMicco, Faryn Pearl ", United States , English , Computer Animation Teen Comedy Teen Drama Teen Romance Action Animation Comedy Romance ,5.7
tt18072316,Bade Miyan Chote Miyan, Ali Abbas Zafar , India , Hindi , Action Epic Artificial Intelligence Globetrotting Adventure Action Adventure Sci-Fi Thriller ,3.9
tt0439572,The Flash, Andy Muschietti ," United States, Canada, Australia, New Zealand ", English , Superhero Supernatural Fantasy Time Travel Action Adventure Fantasy Sci-Fi ,6.6
tt31723382,Neal Brennan: Crazy Good, Neal Brennan , United States , English , Stand-Up Comedy Documentary ,7.2
tt14039616,Pathrosinte Padappukal, Afsal Abdul Latheef , India , Malayalam , Comedy Romance ,5.1
tt21301418,Chief of Station, Jesse V. Johnson , United States ," English, French, Hungarian ", Conspiracy Thriller Spy Action Thriller ,4.7
tt19500164,Nimona," Nick Bruno, Troy Quane "," United States, United Kingdom, France ", English , Adventure Epic Computer Animation Cyberpunk Fantasy Epic Quest Sword & Sorcery Action Adventure Animation Comedy ,7.5
tt2180339,Deep Water, Adrian Lyne ," Australia, United States, Canada ", English , Erotic Thriller Psychological Drama Psychological Thriller Suspense Mystery Crime Drama Mystery Thriller ,5.5
tt15502162,Hindutva, Karan Razdan , India , Hindi , Drama ,4.8
tt9873892,They Cloned Tyrone, Juel Taylor , United States , English , Dark Comedy Satire Comedy Mystery Sci-Fi Thriller ,6.6
tt11278476,Rescued by Ruby, Katt Shea , United States ," English, German ", Animal Adventure Docudrama Biography Drama Family ,7.2
tt27489557,Abigail," Matt Bettinelli-Olpin, Tyler Gillett "," United States, Ireland, Canada ", English , Dark Comedy Monster Horror Vampire Horror Horror Thriller ,6.6
tt4029412,Panama, Mark Neveldine ," Puerto Rico, United States, United Kingdom "," English, Spanish ", Action Thriller ,3.5
tt8400584,The Perfect Find, Numa Perrier , United States , English , Feel-Good Romance Teen Comedy Workplace Drama Comedy Drama Romance ,5.2
tt20112746,Sting, Kiah Roache-Turner ," Australia, United States "," English, Spanish ", Monster Horror Horror Sci-Fi Thriller ,5.7
tt22496012,Jagged Mind, Kelley Kali , United States , English , Psychological Horror Psychological Thriller Horror Thriller ,4.4
tt6881490,Sound of Hope: The Story of Possum Trot, Joshua Weigel , United States , English , Drama ,7.1
tt13459804,MRP, Bahubali , India , Kannada , Drama ,7.8
tt27873958,El Ruby House, Peter Mimi , Egypt , Arabic , Comedy Drama ,6.6
tt16156616,How to Date Billy Walsh, Alex Pillai , United Kingdom , English , Comedy Romance ,5.2
tt14022026,Aa Bhi Ja O Piya, Rajesh Harivansh Mishra , India , Hindi , Family Romance ,7.3
tt21929748,BS High," Travon Free, Martin Desmond Roe ", United States , English , Documentary Sport ,7.2
tt18938922,Seize Them!, Curtis Vowell , United Kingdom , English , Comedy History ,5.1
tt10665342,Halloween Ends, David Gordon Green , United States , English , Slasher Horror Drama Horror Mystery Romance Thriller ,5.0
tt14404596,Backpackers, Bruno Ascenzo ," Spain, Peru ", Spanish , Feel-Good Romance High-Concept Comedy Comedy Romance ,5.8
tt12263384,Extraction II, Sam Hargrave ," Czech Republic, Austria, Australia, United States, Spain, Germany, Canada, United Kingdom "," English, Georgian, French, German ", Gun Fu One-Person Army Action Action Crime Thriller ,7.0
tt26655108,The Family Star, Parasuram , India , Telugu , Action Drama Romance ,5.4
tt16302202,The Estate, Dean Craig ," United Kingdom, United States ", English , Comedy ,5.3
tt12215252,I Run to You, Riccardo Milani , Italy , Italian , Comedy Romance ,6.4
tt31182838,Double Tuckerr, Meera Mahadhi , India , Tamil , High-Concept Comedy Supernatural Fantasy Animation Comedy Family Fantasy ,5.0
tt29261748,Bharathanatyam, K.V.R. Mahendra , India , Telugu , Comedy Thriller ,5.7
tt27208639,Ek Kori Prem Katha, Chinmay Purohit , India , Hindi , Drama ,6.5
tt21080296,Trinket Box," Patrycja Kepa, Acoryé White ", United States , English , Horror ,3.0
tt31474455,Bahumukham, HarShiv Karthik , India , Telugu , Drama Thriller ,9.2
tt15353964,Significant Other," Dan Berk, Robert Olsen ", United States , English , Drama Horror Mystery Sci-Fi Thriller ,5.7
tt11851698,Dio: Dreamers Never Die," Don Argott, Demian Fenton ", United States , English , Music Documentary Biography Documentary Music ,8.4
tt14278792,Murder Syndicate, Michael Matteo Rossi , United States , English , Thriller ,3.8
tt28232127,Aflatoon, Paritosh Painter , India ," Marathi, English ", Comedy ,8.4
tt27791865,Amy Schumer: Emergency Contact, Amy Schumer , United States , English , Stand-Up Comedy Documentary ,5.4
tt11379988,James, Chethan Kumar , India , Kannada , Action Comedy Drama ,7.4
tt31392609,How to Make Millions Before Grandma Dies, Pat Boonnitipat , Thailand , Thai , Comedy Drama ,8.1
tt12712604,The Miracle Club," ""Thaddeus OSullivan"" "," Ireland, United Kingdom ", English , Period Drama Comedy Drama ,6.4
tt4998632,Ambulance, Michael Bay ," United States, Japan "," English, Spanish, Cantonese ", Cop Drama Heist Action Crime Drama Thriller ,6.1
tt29114029,The Tearsmith, Alessandro Genovesi , Italy , Italian , Teen Drama Teen Romance Drama Fantasy Romance ,5.2
tt13655120,I.S.S., Gabriela Cowperthwaite , United States ," English, Russian ", Psychological Thriller Space Sci-Fi Sci-Fi Thriller ,5.3
tt8115900,The Bad Guys, Pierre Perifel ," United States, United Kingdom "," English, Spanish ", Animal Adventure Computer Animation Adventure Animation Comedy Crime Family ,6.8
tt7527682,Out of Darkness, Andrew Cumming , United Kingdom ," English, Aboriginal ", Monster Horror Survival Horror Thriller ,5.5
tt11540468,Breathe, Stefon Bristol , United States , English , Sci-Fi Thriller ,4.1
tt14181816,Maggie Moore(s), John Slattery , United States , English , Dark Comedy Comedy Crime Mystery Thriller ,6.2
tt6705162,Cheaper by the Dozen, Gail Lerner , United States , English , Comedy Family ,4.6
tt15340724,20th Century Girl, Bang Woo-ri , South Korea , Korean , Drama Romance ,7.4
tt28763074,Dancing Village: The Curse Begins, Kimo Stamboel , Indonesia , Indonesian , Supernatural Horror Horror Mystery Thriller ,5.7
tt15477042,Waitress: The Musical," Diane Paulus, Brett Sullivan "," United States, United Kingdom ", English , Comedy Drama Musical ,7.9
tt12264966,Notre-Dame on Fire, Jean-Jacques Annaud ," France, Italy, United Kingdom, United States "," French, English, Spanish, Italian ", Biography Drama Thriller ,6.5
tt5672290,The First Omen, Arkasha Stevenson ," United States, Italy, Serbia, Canada "," English, Italian ", Supernatural Horror Horror ,6.5
tt21397580,Suitable Flesh, Joe Lynch , United States , English , Body Horror Horror Thriller ,5.4
tt22334258,Someone Like You, Tyler Russell , United States , English , Romance ,5.8
tt22778346,The Seeding, Barnaby Clay , United States , English , Folk Horror Horror Thriller ,5.0
tt30818503,Bisi-Bisi Ice-Cream, Arvind Sastry , India , Kannada ,  ,8.7
tt10669888,Blood for Dust, Rod Blackhurst , United States , English , Caper Drug Crime Action Crime Thriller ,5.2
tt14604100,Friday the 13th Vengeance 2: Bloodlines, Jason Brooks , United States ,unknown, Slasher Horror Horror ,5.2
tt20358284,The Lesson, Alice Troughton ," United Kingdom, Germany ", English , Psychological Thriller Thriller ,6.1
tt19864958,Maja Ma, Anand Tiwari , India , Hindi , Comedy Drama ,6.2
tt18561380,MÃ¼jde, Alphan Eseli , Turkey ," English, Arabic, Turkish ", Drama ,1.2
tt5113010,The Beautiful Game, Thea Sharrock ," United Kingdom, United States ", English , Soccer Drama Sport ,6.3
tt27881474,Time Still Turns the Pages, Yick-Him Cheuk , Hong Kong , Cantonese , Drama ,7.8
tt8290476,Blank, Natalie Kennedy , United Kingdom , English , Cyber Thriller Drama Sci-Fi Thriller ,4.7
tt27487473,The Wages of Fear, Julien Leclercq , France ," French, Arabic ", Action Adventure Drama Thriller ,4.6
tt27543992,The GullspÃ¥ng Miracle, Maria Fredriksson ," Norway, Sweden, Denmark "," Norwegian, Swedish, English ", Documentary Mystery ,7.0
tt28943278,Heart of the Hunter, Mandla Dube , South Africa , English , Spy Action Thriller ,4.7
tt22987820,Tillu Square, Mallik Ram , India , Telugu , Action Comedy Crime Drama Romance ,6.6
tt12553046,The Loneliest Boy in the World, Martin Owen , United Kingdom , English , Comedy Horror ,5.0
tt11786386,Light, Matt Woollard , United Kingdom , English , Sci-Fi ,2.6
tt14696284,Better Nate Than Ever, Tim Federle , United States , English , Teen Comedy Teen Drama Comedy Drama Family Musical ,6.4
tt23709962,Patna Shukla," Vivek Budakoti, Rajendra Tiwari ", India , Hindi , Drama ,5.6
